Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Banja Luka,PM2.5 - Principal,2022-06-12 01:00 PM,2022,06,12,13,8.9,37,Good,9.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-12 02:00 PM,2022,06,12,14,9.2,38,Good,9.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-12 03:00 PM,2022,06,12,15,9.0,38,Good,8.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-12 04:00 PM,2022,06,12,16,8.7,36,Good,7.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-12 05:00 PM,2022,06,12,17,7.9,33,Good,6.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-12 06:00 PM,2022,06,12,18,7.6,32,Good,6.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-12 07:00 PM,2022,06,12,19,7.3,30,Good,6.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-12 08:00 PM,2022,06,12,20,7.4,31,Good,7.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-12 09:00 PM,2022,06,12,21,7.8,33,Good,8.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-12 10:00 PM,2022,06,12,22,8.8,37,Good,10.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-12 11:00 PM,2022,06,12,23,9.0,38,Good,9.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 12:00 AM,2022,06,13,00,9.2,38,Good,9.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 01:00 AM,2022,06,13,01,9.1,38,Good,8.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 02:00 AM,2022,06,13,02,8.8,37,Good,8.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 03:00 AM,2022,06,13,03,8.5,35,Good,7.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 04:00 AM,2022,06,13,04,8.4,35,Good,8.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 05:00 AM,2022,06,13,05,8.4,35,Good,8.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 06:00 AM,2022,06,13,06,8.5,35,Good,8.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 07:00 AM,2022,06,13,07,8.6,36,Good,8.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 08:00 AM,2022,06,13,08,8.8,37,Good,9.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 09:00 AM,2022,06,13,09,8.8,37,Good,8.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 10:00 AM,2022,06,13,10,9.3,39,Good,10.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 11:00 AM,2022,06,13,11,9.3,39,Good,9.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 12:00 PM,2022,06,13,12,9.3,39,Good,9.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 01:00 PM,2022,06,13,13,9.1,38,Good,8.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 02:00 PM,2022,06,13,14,8.9,37,Good,8.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 03:00 PM,2022,06,13,15,8.5,35,Good,7.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 04:00 PM,2022,06,13,16,8.5,35,Good,8.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 05:00 PM,2022,06,13,17,8.5,35,Good,8.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 06:00 PM,2022,06,13,18,8.4,35,Good,8.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 07:00 PM,2022,06,13,19,8.3,35,Good,7.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 08:00 PM,2022,06,13,20,8.3,35,Good,8.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 09:00 PM,2022,06,13,21,8.5,35,Good,9.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 10:00 PM,2022,06,13,22,9.3,39,Good,10.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-13 11:00 PM,2022,06,13,23,10.6,44,Good,12.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 12:00 AM,2022,06,14,00,11.0,46,Good,11.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 01:00 AM,2022,06,14,01,11.9,50,Good,13.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 02:00 AM,2022,06,14,02,10.7,45,Good,9.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 03:00 AM,2022,06,14,03,8.9,37,Good,6.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 04:00 AM,2022,06,14,04,7.7,32,Good,6.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 05:00 AM,2022,06,14,05,7.2,30,Good,6.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 06:00 AM,2022,06,14,06,6.7,28,Good,6.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 07:00 AM,2022,06,14,07,6.7,28,Good,6.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 08:00 AM,2022,06,14,08,6.7,28,Good,6.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 09:00 AM,2022,06,14,09,6.8,28,Good,6.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 10:00 AM,2022,06,14,10,7.5,31,Good,8.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 11:00 AM,2022,06,14,11,7.6,32,Good,7.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 12:00 PM,2022,06,14,12,6.8,28,Good,6.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 01:00 PM,2022,06,14,13,6.3,26,Good,5.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 02:00 PM,2022,06,14,14,6.4,27,Good,6.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 03:00 PM,2022,06,14,15,6.6,28,Good,6.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 04:00 PM,2022,06,14,16,6.5,27,Good,6.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 05:00 PM,2022,06,14,17,6.6,28,Good,6.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 06:00 PM,2022,06,14,18,6.6,28,Good,6.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 07:00 PM,2022,06,14,19,6.6,28,Good,6.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 08:00 PM,2022,06,14,20,6.5,27,Good,6.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 09:00 PM,2022,06,14,21,6.6,28,Good,6.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 10:00 PM,2022,06,14,22,6.8,28,Good,7.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-14 11:00 PM,2022,06,14,23,8.3,35,Good,10.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 12:00 AM,2022,06,15,00,9.1,38,Good,10.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 01:00 AM,2022,06,15,01,9.2,38,Good,9.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 02:00 AM,2022,06,15,02,9.2,38,Good,9.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 03:00 AM,2022,06,15,03,9.2,38,Good,9.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 04:00 AM,2022,06,15,04,8.6,36,Good,7.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 05:00 AM,2022,06,15,05,8.0,33,Good,6.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 06:00 AM,2022,06,15,06,7.6,32,Good,7.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 07:00 AM,2022,06,15,07,7.5,31,Good,7.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 08:00 AM,2022,06,15,08,7.6,32,Good,7.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 09:00 AM,2022,06,15,09,7.8,33,Good,8.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 10:00 AM,2022,06,15,10,7.8,33,Good,7.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 11:00 AM,2022,06,15,11,8.0,33,Good,8.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 12:00 PM,2022,06,15,12,7.8,33,Good,7.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 01:00 PM,2022,06,15,13,7.3,30,Good,6.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 02:00 PM,2022,06,15,14,7.0,29,Good,6.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 03:00 PM,2022,06,15,15,7.0,29,Good,6.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 04:00 PM,2022,06,15,16,7.0,29,Good,7.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 05:00 PM,2022,06,15,17,7.1,30,Good,7.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 06:00 PM,2022,06,15,18,7.2,30,Good,7.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 07:00 PM,2022,06,15,19,7.3,30,Good,7.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 08:00 PM,2022,06,15,20,7.4,31,Good,7.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 09:00 PM,2022,06,15,21,7.8,33,Good,8.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 10:00 PM,2022,06,15,22,8.5,35,Good,9.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-15 11:00 PM,2022,06,15,23,9.4,39,Good,10.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 12:00 AM,2022,06,16,00,10.9,45,Good,12.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 01:00 AM,2022,06,16,01,11.7,49,Good,12.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 02:00 AM,2022,06,16,02,11.9,50,Good,12.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 03:00 AM,2022,06,16,03,11.0,46,Good,10.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 04:00 AM,2022,06,16,04,10.4,43,Good,9.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 05:00 AM,2022,06,16,05,10.2,43,Good,9.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 06:00 AM,2022,06,16,06,9.8,41,Good,9.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 07:00 AM,2022,06,16,07,9.8,41,Good,9.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 08:00 AM,2022,06,16,08,10.2,43,Good,10.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 09:00 AM,2022,06,16,09,10.4,43,Good,10.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 10:00 AM,2022,06,16,10,10.5,44,Good,10.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 11:00 AM,2022,06,16,11,10.8,45,Good,11.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 12:00 PM,2022,06,16,12,12.1,51,Moderate,14.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 01:00 PM,2022,06,16,13,12.2,51,Moderate,12.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 02:00 PM,2022,06,16,14,11.9,50,Good,11.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 03:00 PM,2022,06,16,15,11.3,47,Good,10.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 04:00 PM,2022,06,16,16,10.2,43,Good,8.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 05:00 PM,2022,06,16,17,9.6,40,Good,8.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 06:00 PM,2022,06,16,18,9.2,38,Good,8.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 07:00 PM,2022,06,16,19,9.0,38,Good,8.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 08:00 PM,2022,06,16,20,9.4,39,Good,9.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 09:00 PM,2022,06,16,21,10.8,45,Good,12.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 10:00 PM,2022,06,16,22,12.0,50,Good,14.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-16 11:00 PM,2022,06,16,23,13.3,54,Moderate,14.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 12:00 AM,2022,06,17,00,13.1,53,Moderate,12.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 01:00 AM,2022,06,17,01,13.1,53,Moderate,13.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 02:00 AM,2022,06,17,02,12.0,50,Good,10.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 03:00 AM,2022,06,17,03,11.5,48,Good,10.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 04:00 AM,2022,06,17,04,11.1,46,Good,10.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 05:00 AM,2022,06,17,05,11.1,46,Good,11.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 06:00 AM,2022,06,17,06,10.9,45,Good,10.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 07:00 AM,2022,06,17,07,11.1,46,Good,11.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 08:00 AM,2022,06,17,08,10.9,45,Good,10.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 09:00 AM,2022,06,17,09,10.9,45,Good,11.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 10:00 AM,2022,06,17,10,10.3,43,Good,9.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 11:00 AM,2022,06,17,11,9.9,41,Good,8.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 12:00 PM,2022,06,17,12,9.7,40,Good,9.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 01:00 PM,2022,06,17,13,9.9,41,Good,10.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 02:00 PM,2022,06,17,14,10.0,42,Good,10.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 03:00 PM,2022,06,17,15,9.8,41,Good,9.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 04:00 PM,2022,06,17,16,10.0,42,Good,10.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 05:00 PM,2022,06,17,17,10.2,43,Good,10.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 06:00 PM,2022,06,17,18,10.2,43,Good,10.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 07:00 PM,2022,06,17,19,10.4,43,Good,11.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 08:00 PM,2022,06,17,20,10.9,45,Good,12.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 09:00 PM,2022,06,17,21,11.0,46,Good,11.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 10:00 PM,2022,06,17,22,11.1,46,Good,11.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-17 11:00 PM,2022,06,17,23,13.0,53,Moderate,15.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 12:00 AM,2022,06,18,00,16.4,60,Moderate,19.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 01:00 AM,2022,06,18,01,15.7,59,Moderate,14.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 02:00 AM,2022,06,18,02,14.4,56,Moderate,13.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 03:00 AM,2022,06,18,03,13.2,53,Moderate,11.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 04:00 AM,2022,06,18,04,12.8,52,Moderate,12.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 05:00 AM,2022,06,18,05,12.2,51,Moderate,11.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 06:00 AM,2022,06,18,06,11.5,48,Good,10.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 07:00 AM,2022,06,18,07,10.8,45,Good,10.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 08:00 AM,2022,06,18,08,10.9,45,Good,11.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 09:00 AM,2022,06,18,09,10.8,45,Good,10.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 10:00 AM,2022,06,18,10,10.6,44,Good,10.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 11:00 AM,2022,06,18,11,8.6,36,Good,6.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 12:00 PM,2022,06,18,12,7.4,31,Good,6.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 01:00 PM,2022,06,18,13,7.3,30,Good,7.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 02:00 PM,2022,06,18,14,7.8,33,Good,8.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 03:00 PM,2022,06,18,15,8.5,35,Good,9.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 04:00 PM,2022,06,18,16,8.8,37,Good,9.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 05:00 PM,2022,06,18,17,8.6,36,Good,8.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 06:00 PM,2022,06,18,18,8.5,35,Good,8.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 07:00 PM,2022,06,18,19,8.5,35,Good,8.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 08:00 PM,2022,06,18,20,8.3,35,Good,8.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 09:00 PM,2022,06,18,21,8.3,35,Good,8.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 10:00 PM,2022,06,18,22,11.6,48,Good,14.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-18 11:00 PM,2022,06,18,23,12.5,52,Moderate,13.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 12:00 AM,2022,06,19,00,13.4,54,Moderate,14.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 01:00 AM,2022,06,19,01,12.6,52,Moderate,12.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 02:00 AM,2022,06,19,02,12.3,51,Moderate,12.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 03:00 AM,2022,06,19,03,11.4,48,Good,10.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 04:00 AM,2022,06,19,04,10.4,43,Good,9.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 05:00 AM,2022,06,19,05,10.0,42,Good,9.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 06:00 AM,2022,06,19,06,9.6,40,Good,9.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 07:00 AM,2022,06,19,07,9.4,39,Good,9.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 08:00 AM,2022,06,19,08,9.4,39,Good,9.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 09:00 AM,2022,06,19,09,9.6,40,Good,9.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 10:00 AM,2022,06,19,10,9.8,41,Good,10.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 11:00 AM,2022,06,19,11,10.0,42,Good,10.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 12:00 PM,2022,06,19,12,10.1,42,Good,10.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 01:00 PM,2022,06,19,13,10.1,42,Good,10.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 02:00 PM,2022,06,19,14,9.9,41,Good,9.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 03:00 PM,2022,06,19,15,9.7,40,Good,9.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 04:00 PM,2022,06,19,16,9.7,40,Good,9.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 05:00 PM,2022,06,19,17,9.7,40,Good,9.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 06:00 PM,2022,06,19,18,9.7,40,Good,9.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 07:00 PM,2022,06,19,19,9.7,40,Good,9.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 08:00 PM,2022,06,19,20,9.8,41,Good,10.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 09:00 PM,2022,06,19,21,10.0,42,Good,10.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 10:00 PM,2022,06,19,22,10.0,42,Good,10.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-19 11:00 PM,2022,06,19,23,13.4,54,Moderate,17.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 12:00 AM,2022,06,20,00,13.9,55,Moderate,14.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 01:00 AM,2022,06,20,01,14.2,55,Moderate,14.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 02:00 AM,2022,06,20,02,13.8,55,Moderate,13.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 03:00 AM,2022,06,20,03,12.4,52,Moderate,10.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 04:00 AM,2022,06,20,04,11.6,48,Good,10.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 05:00 AM,2022,06,20,05,11.3,47,Good,10.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 06:00 AM,2022,06,20,06,11.2,47,Good,10.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 07:00 AM,2022,06,20,07,11.5,48,Good,12.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 08:00 AM,2022,06,20,08,12.0,50,Good,12.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 09:00 AM,2022,06,20,09,12.4,52,Moderate,13.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 10:00 AM,2022,06,20,10,13.1,53,Moderate,14.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 11:00 AM,2022,06,20,11,13.1,53,Moderate,14.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 12:00 PM,2022,06,20,12,12.7,52,Moderate,11.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 01:00 PM,2022,06,20,13,12.0,50,Good,10.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 02:00 PM,2022,06,20,14,11.3,47,Good,10.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 03:00 PM,2022,06,20,15,10.1,42,Good,8.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 04:00 PM,2022,06,20,16,9.3,39,Good,8.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 05:00 PM,2022,06,20,17,9.0,38,Good,8.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-06-20 06:00 PM,2022,06,20,18,8.9,37,Good,8.6,UG/M3,1 Hr,Valid
